"HumanGene","2021_Nature_Kamber_Ramos_macrophage_posscore","2021_Nature_Kamber_Ramos_macrophage_posrank","2021_Nature_Kamber_Ramos_macrophage_negscore","2021_Nature_Kamber_Ramos_macrophage_negrank"
"RP11-404L6.2",0.7433,17245,0.63872,15987
"RP11-404P21.8",0.86386,18513,0.0076683,980
"RP11-407N17.3",0.0044339,561,0.95978,19414
"RP11-408E5.4",0.11336,5997,0.31837,10872
"RP11-410N8.4",0.16309,7664,0.7697,17320
"RP11-41O4.1",0.1823,8257,0.60033,15424
"RP11-422N16.3",0.14092,6966,0.32214,10946
"RP11-426L16.10",0.071069,4441,0.25169,9368
"RP11-429E11.3",0.056255,3775,0.090754,4842
"RP11-432B6.3",0.075912,4647,0.015754,1517
"RP11-433C9.2",0.81081,17903,0.12732,6130
"RP11-434D12.1",0.60695,15694,0.28823,10229
"RP11-438J1.1",0.39029,12670,0.22231,8678
"RP11-444E17.6",0.96295,19448,0.17124,7469
"RP11-446E24.4",0.49259,14126,0.93597,19090
"RP11-447L10.1",0.5761,15269,0.29608,10410
"RP11-451M19.3",0.25415,9942,0.14219,6616
"RP11-455G16.1",0.22364,9269,0.038025,2684
"RP11-458D21.5",0.38041,12467,0.55711,14737
"RP11-45H22.3",0.85588,18421,0.038494,2713
"RP11-45M22.4",0.42643,13223,0.032387,2413
"RP11-463C8.4",0.30512,11009,0.014839,1473
"RP11-463D19.2",0.71428,16971,0.86377,18506
"RP11-463J10.2",0.031856,2436,0.066806,3964
"RP11-467N20.5",0.38742,12613,0.20371,8257
"RP11-468E2.2",0.0023332,384,0.95173,19283
"RP11-468E2.4",0.9659,19502,9.7212e-05,202
"RP11-468E2.6",0.44034,13426,0.085345,4633
"RP11-474G23.1",0.18451,8336,0.26217,9617
"RP11-477N12.3",0.13938,6907,0.043331,2943
"RP11-47I22.3",0.028767,2254,0.60606,15507
"RP11-47I22.4",0.26061,10082,0.13692,6446
"RP11-480I12.4",0.5243,14542,0.043519,2954
"RP11-481A20.11",0.39271,12712,0.38732,12286
"RP11-484M3.5",0.036835,2715,0.52366,14249
"RP11-487E13.1",0.60809,15708,0.18367,7775
"RP11-497E19.2",0.17623,8065,0.98713,20071
"RP11-500M8.7",0.36354,12147,0.083949,4596
"RP11-503N18.3",0.63297,16054,0.1367,6445
"RP11-505K9.4",0.47856,13932,0.0036701,670
"RP11-507M3.1",0.88069,18714,0.79483,17636
"RP11-508N12.4",0.03671,2706,0.98034,19888
"RP11-512M8.5",0.062616,4100,0.29103,10300
"RP11-514O12.4",0.95317,19302,0.025368,2046
"RP11-514P8.7",0.92538,19008,0.20285,8229
"RP11-51F16.8",0.076484,4664,0.63116,15873
"RP11-51L5.7",0.56551,15131,0.021839,1861
"RP11-520P18.5",0.38828,12623,0.76496,17274
"RP11-521M14.2",0.64618,16241,0.4707,13459
"RP11-527L4.2",0.19848,8722,0.15059,6863
"RP11-529K1.3",0.01219,1213,0.72817,16819
"RP11-536G4.1",0.97192,19612,0.073673,4215
"RP11-542C16.2",0.34021,11673,0.028541,2198
"RP11-542P2.1",0.26351,10148,0.83691,18164
"RP11-544M22.13",0.11946,6209,0.77503,17384
"RP11-552F3.12",0.32509,11400,0.05444,3481
"RP11-552I14.1",0.47262,13848,0.49127,13740
"RP11-553A10.1",0.054983,3710,0.37021,11986
"RP11-565P22.6",0.028086,2218,0.11135,5583
"RP11-571M6.15",0.69874,16842,0.064262,3873
"RP11-574K11.31",0.36653,12208,0.39768,12430
"RP11-585F1.10",0.73801,17200,0.018236,1649
"RP11-58C22.1",0.18956,8491,0.20377,8258
"RP11-595B24.2",0.053578,3626,0.10893,5489
"RP11-597K23.2",0.12165,6274,0.10766,5453
"RP11-598P20.5",0.98913,20019,0.034084,2486
"RP11-599B13.6",0.047885,3312,0.13015,6217
"RP11-5A19.5",0.67575,16645,0.14923,6829
"RP11-603J24.9",0.65721,16380,0.3033,10570
"RP11-613M10.8",0.20766,8923,0.28333,10114
"RP11-613M10.9",0.71032,16941,0.52909,14333
"RP11-618P17.4",0.69281,16792,0.16684,7351
"RP11-625H11.1",0.032554,2487,0.68799,16454
"RP11-62N21.1",0.26474,10181,0.96065,19435
"RP11-637O19.3",0.91538,18927,0.36692,11925
"RP11-644F5.10",0.039462,2874,0.5381,14458
"RP11-650K20.3",0.18263,8270,0.35375,11667
"RP11-65D24.2",0.28477,10602,0.95214,19290
"RP11-661C8.3",0.21037,8969,0.41025,12593
"RP11-664D7.4",0.8889,18780,0.21148,8439
"RP11-664I21.6",0.35734,12025,0.97352,19695
"RP11-676J12.7",0.29584,10829,0.54281,14521
"RP11-67H2.1",0.52924,14614,0.015298,1495
"RP11-680G10.1",0.0029187,436,0.83435,18138
"RP11-683L23.1",0.84247,18264,0.049036,3223
"RP11-690P14.4",0.97923,19776,0.22367,8705
"RP11-697E2.6",0.14173,6988,0.20575,8319
"RP11-6L6.2",0.090652,5204,0.44947,13125
"RP11-701P16.2",0.39262,12708,0.97352,19694
"RP11-706O15.1",0.80337,17832,0.13618,6425
"RP11-712L6.5",0.004463,565,0.08702,4697
"RP11-723G8.2",0.084762,4988,0.84615,18283
"RP11-723O4.6",0.11899,6192,0.5457,14566
"RP11-724O16.1",0.36262,12133,0.53499,14415
"RP11-729L2.2",0.081381,4858,0.99111,20167
"RP11-738G5.2",0.075246,4618,0.27131,9824
"RP11-73M18.2",0.99461,20195,2.0212e-05,141
"RP11-758M4.1",0.49296,14131,0.0081131,1026
"RP11-761B3.1",0.31524,11207,0.8549,18406
"RP11-762I7.5",0.74879,17305,0.1812,7713
"RP11-763F8.1",0.47538,13890,0.35693,11728
"RP11-766F14.2",0.11183,5949,0.61575,15645
"RP11-770J1.4",0.91966,18959,0.73317,16865
"RP11-770J1.5",0.26711,10231,0.078955,4430
"RP11-77K12.1",0.30451,10995,0.24756,9277
"RP11-77K12.7",0.31184,11154,0.33474,11221
"RP11-793H13.10",0.90858,18880,0.09142,4859
"RP11-794P6.2",0.17421,8003,0.34243,11416
"RP11-795F19.5",0.5454,14820,0.80835,17803
"RP11-796G6.2",0.06994,4408,0.95363,19310
"RP11-80A15.1",0.40869,12993,0.14635,6740
"RP11-812E19.9",0.24185,9675,0.94757,19216
"RP11-817J15.3",0.6044,15659,0.07185,4150
"RP11-81K2.1",0.0040915,532,0.98424,19996
"RP11-826N14.2",0.44548,13488,0.55452,14697
"RP11-830F9.6",0.3734,12335,0.43386,12908
"RP11-831H9.11",0.024602,2034,0.26507,9687
"RP11-834C11.12",0.95441,19318,0.59407,15320
"RP11-849F2.7",0.96149,19428,0.030996,2338
"RP11-849H4.2",0.41979,13138,0.11455,5676
"RP11-861L17.3",0.18051,8195,0.51066,14047
"RP11-863K10.7",0.19457,8615,0.13627,6428
"RP11-867G23.8",0.65951,16418,0.40065,12471
"RP11-872D17.8",0.054673,3689,0.34585,11495
"RP11-87C12.2",0.29923,10896,0.041934,2876
"RP11-886H22.1",0.21517,9076,0.40104,12477
"RP11-894J14.5",0.72831,17112,0.62529,15784
"RP11-89K11.1",0.79078,17693,0.16085,7182
"RP11-89N17.1",0.064998,4213,0.053859,3446
"RP11-934B9.3",0.87456,18639,0.0026956,578
"RP11-93B14.6",0.54972,14896,0.62341,15768
"RP11-944C7.1",0.5156,14418,0.27734,9962
"RP11-944L7.5",0.14514,7096,0.33872,11327
"RP11-94B19.4",0.99125,20078,0.0075906,973
"RP11-96O20.4",0.17899,8151,0.82101,17965
"RP11-977G19.10",0.71495,16982,0.23287,8916
"RP11-986E7.7",0.00078568,213,0.12528,6058
"RP11-998D10.1",0.56455,15110,0.3319,11148
"RP11-9B6.1",0.069414,4389,0.98245,19946
"RP13-279N23.2",0.39006,12665,0.009466,1122
"RP13-512J5.1",0.61832,15839,0.55763,14745
"RP13-672B3.2",0.033082,2516,0.33751,11296
"RP1L1",0.24514,9740,0.95361,19309
"RP2",0.0089974,965,0.049314,3239
"RP3-422G23.4",0.33462,11579,0.078201,4404
"RP4-539M6.19",0.43599,13358,0.65955,16193
"RP4-559A3.7",0.11539,6057,0.57305,14990
"RP4-576H24.4",0.29759,10863,0.45513,13218
"RP4-583P15.14",0.88259,18737,0.45022,13140
"RP4-583P15.15",0.50942,14345,0.46148,13322
"RP4-734P14.4",0.013327,1306,0.98929,20131
"RP4-758J18.2",0.96025,19411,0.063152,3827
"RP5-1021I20.4",0.82942,18109,0.2394,9085
"RP5-1052I5.2",0.28217,10547,0.39597,12401
"RP5-850E9.3",0.91754,18940,0.96601,19542
"RP5-966M1.6",0.78128,17609,0.50141,13907
"RP6-24A23.6",0.41715,13104,0.79856,17673
"RP9",0.96632,19508,0.015026,1489
"RPA1",0.3017,10944,0.86077,18475
"RPA2",0.014531,1402,0.16844,7405
"RPA3",0.84426,18287,0.087572,4721
"RPA3-AS1",0.49307,14134,0.086076,4653
"RPA4",0.050442,3463,0.28837,10236
"RPAIN",0.50671,14312,0.46452,13365
"RPAP1",0.14979,7270,0.48022,13572
"RPAP2",0.24249,9693,0.77922,17441
"RPAP3",0.66841,16543,0.070192,4099
"RPE",0.75884,17391,0.13667,6443
"RPE65",0.8417,18258,0.081573,4522
"RPEL1",0.11683,6099,0.4674,13416
"RPF1",0.24795,9802,0.99128,20173
"RPF2",0.44294,13457,0.49457,13800
"RPGR",0.24381,9718,0.11963,5878
"RPGRIP1",0.9956,20225,0.043422,2950
"RPGRIP1L",0.63365,16064,0.7476,17035
"RPH3A",0.25767,10025,0.090448,4834
"RPH3AL",0.065979,4261,0.13857,6503
"RPIA",0.29677,10850,0.57803,15063
"RPL10",0.46232,13721,0.034237,2497
"RPL10A",0.39923,12815,0.48609,13655
"RPL10L",0.70771,16919,0.048391,3186
"RPL11",0.22911,9387,0.3148,10794
"RPL12",0.44976,13555,0.28675,10203
"RPL13",0.040386,2918,0.64073,16007
"RPL13A",0.65692,16375,0.25912,9539
"RPL14",0.93984,19139,0.19048,7942
"RPL15",0.023135,1956,0.35678,11724
"RPL17",0.23758,9569,0.29605,10409
"RPL17-C18orf32",0.10484,5698,0.037389,2644
"RPL18",0.59537,15538,0.34409,11456
"RPL18A",0.21273,9016,0.94932,19244
"RPL19",0.015811,1515,0.86518,18531
"RPL21",0.13034,6597,0.7185,16724
"RPL22",0.00483,598,0.3294,11098
"RPL22L1",0.7197,17030,0.43639,12935
"RPL23",0.50922,14343,0.059884,3714
"RPL23A",0.34581,11779,0.96041,19430
"RPL24",0.073504,4536,0.52756,14306
"RPL26",0.077609,4715,0.10288,5268
"RPL26L1",0.0065381,753,0.55082,14638
"RPL27",0.36058,12086,0.34898,11558
"RPL27A",0.3517,11905,0.029166,2238
"RPL28",0.04045,2920,0.031991,2392
"RPL29",0.11373,6005,0.11324,5644
"RPL3",0.11309,5989,0.17609,7591
"RPL30",0.42995,13275,0.32335,10975
"RPL31",0.71301,16958,0.31287,10755
"RPL32",0.36629,12204,0.2005,8182
"RPL34",0.79807,17773,0.2681,9756
"RPL35",0.051063,3495,0.63706,15960
"RPL35A",0.25613,9987,0.92977,19036
"RPL36",0.61245,15761,0.0074633,962
"RPL36A",0.21162,8989,0.80992,17826
"RPL36A-HNRNPH2",0.64277,16201,0.0051166,788
"RPL36AL",0.37833,12425,0.44031,12988
"RPL37",0.13608,6798,0.40274,12503
"RPL37A",0.85383,18395,0.97529,19739
"RPL38",0.097465,5453,0.019114,1695
"RPL39",0.065961,4260,0.7996,17689
"RPL39L",0.0087068,937,0.63207,15882
"RPL3L",0.054122,3661,0.10613,5391
"RPL4",0.69984,16855,0.2683,9760
"RPL41",0.95873,19380,0.041273,2837
"RPL5",0.9987,20349,0.0049704,774
"RPL6",0.63449,16074,0.42366,12753
"RPL7",0.038955,2848,0.79279,17611
"RPL7A",0.33879,11651,0.49807,13852
"RPL7L1",0.87711,18678,0.052602,3389
"RPL8",0.1081,5814,0.10012,5163
"RPL9",0.88329,18740,0.00058675,312
"RPLP0",0.03946,2873,0.16661,7340
"RPLP1",0.069678,4399,0.22368,8706
"RPLP2",0.58888,15463,0.51116,14056
"RPN1",0.066119,4265,0.34785,11539
"RPN2",0.21801,9146,0.53643,14437
"RPP14",0.1561,7452,0.052991,3406
"RPP21",0.80475,17844,0.080788,4495
"RPP25",0.12014,6232,0.34213,11410
"RPP25L",0.73785,17198,0.11549,5718
"RPP30",0.0019155,338,0.99192,20192
"RPP38",0.035175,2632,0.89179,18698
"RPP40",0.24579,9761,0.14229,6619
"RPRD1A",0.67084,16581,0.24183,9155
"RPRD1B",0.97705,19724,6.3021e-05,184
"RPRD2",0.74237,17240,0.53545,14422
"RPRM",0.010845,1119,0.45685,13251
"RPRML",0.5325,14650,0.4941,13790
"RPS10",0.041846,2996,0.60136,15444
"RPS10-NUDT3",0.080918,4840,0.62837,15826
"RPS11",0.22779,9358,0.97313,19689
"RPS12",0.037578,2761,0.49965,13881
"RPS13",0.40114,12862,0.2011,8193
"RPS14",0.049257,3388,0.51865,14165
"RPS15",0.92821,19028,0.37435,12062
"RPS15A",0.13486,6758,0.057788,3616
"RPS16",0.30765,11061,0.51405,14108
"RPS17",0.59247,15510,0.062095,3792
"RPS18",0.1829,8279,0.79321,17618
"RPS19",0.77983,17601,0.11377,5657
"RPS19BP1",0.03661,2702,0.58137,15118
"RPS2",0.065905,4258,0.18406,7792
"RPS20",0.075404,4627,0.7223,16761
"RPS21",0.11178,5947,0.27241,9848
"RPS23",0.94253,19168,0.087334,4709
"RPS24",0.0023831,388,0.7435,16983
"RPS25",0.40314,12893,0.14839,6803
"RPS26",0.01452,1398,0.33764,11298
"RPS27",0.60499,15666,0.81362,17875
"RPS27A",0.13345,6707,0.7774,17422
"RPS27L",0.064099,4167,0.014099,1425
"RPS28",0.050942,3491,0.0039635,698
"RPS29",0.45176,13578,0.18224,7737
"RPS3",0.0019542,340,0.12939,6195
"RPS3A",0.0039632,523,0.5204,14197
"RPS4X",0.9576,19360,0.83765,18175
"RPS4Y1",0.6715,16593,0.098308,5106
"RPS4Y2",0.85222,18381,0.01501,1488
"RPS5",0.48491,14025,0.27279,9860
"RPS6",0.16082,7599,0.76297,17240
"RPS6KA1",0.13435,6739,0.55813,14750
"RPS6KA2",0.2748,10387,0.95686,19358
"RPS6KA3",0.0071437,807,0.49926,13876
"RPS6KA4",0.18945,8488,0.37135,12008
"RPS6KA5",0.013,1282,0.048188,3176
"RPS6KA6",0.12238,6309,0.9499,19258
"RPS6KB1",0.017726,1637,0.95804,19381
"RPS6KB2",0.69061,16772,0.51913,14175
"RPS6KC1",0.13754,6852,0.075867,4305
"RPS6KL1",0.52972,14619,0.22992,8854
"RPS7",0.14595,7125,0.63522,15929
"RPS8",0.010513,1093,0.11195,5607
"RPS9",0.85407,18398,0.33554,11241
"RPSA",0.72668,17098,0.47281,13481
"RPSAP58",0.30672,11044,0.050771,3309
"RPTN",0.3406,11683,0.27972,10031
"RPTOR",0.24472,9734,0.13505,6381
"RPUSD1",0.45997,13690,0.67175,16303
"RPUSD2",0.032168,2460,0.29619,10412
"RPUSD3",0.99966,20395,7.0605e-05,190
"RPUSD4",0.36052,12084,0.8489,18322
"RQCD1",0.06131,4032,0.9792,19848
"RRAD",0.3766,12393,0.36507,11884
"RRAGA",0.83516,18187,0.36471,11874
"RRAGB",0.40027,12846,0.7617,17225
"RRAGC",0.42508,13205,0.15631,7053
"RRAGD",0.478,13924,0.37379,12049
"RRAS",0.23134,9428,0.11147,5591
"RRAS2",0.045697,3215,0.1297,6205
"RRBP1",0.24938,9840,0.0012585,415
"RREB1",0.082459,4905,0.96066,19436
"RRH",0.0043958,557,0.68225,16400
"RRM1",0.7394,17212,0.13013,6216
"RRM2",0.81852,18001,0.11652,5754
"RRM2B",0.10003,5535,0.25114,9357
"RRN3",0.91735,18939,0.39104,12335
"RRNAD1",0.058404,3884,0.024034,1981
"RRP1",0.15443,7404,0.057293,3601
"RRP12",0.010556,1096,0.52254,14233
"RRP15",0.97079,19582,0.0067504,901
"RRP1B",0.0094443,998,0.5791,15080
"RRP36",0.64798,16257,0.12269,5962
"RRP7A",0.031844,2434,0.70603,16605
"RRP8",0.049667,3412,0.99241,20211
"RRP9",0.004364,555,0.99035,20152
"RRS1",0.72519,17084,0.62953,15846
"RS1",0.26243,10129,0.03505,2529
"RSAD1",0.36064,12088,0.05901,3670
"RSAD2",0.075816,4644,0.68636,16438
"RSBN1",0.82665,18076,0.63489,15921
"RSBN1L",0.9981,20318,0.00030441,256
"RSC1A1",0.17808,8117,0.28407,10140
"RSF1",0.0019819,349,0.99498,20284
"RSG1",0.5824,15354,0.083692,4588
"RSL1D1",0.93203,19070,0.20874,8387
"RSL24D1",0.1997,8746,0.086855,4690
"RSPH1",0.92693,19019,0.16222,7215
"RSPH10B",0.73872,17207,0.71505,16695
"RSPH10B2",0.99594,20237,0.0013123,421
"RSPH3",0.0054024,652,0.14352,6660
"RSPH4A",0.25151,9888,0.60798,15533
"RSPH6A",0.33,11491,0.0041937,719
"RSPH9",0.23196,9450,0.22959,8847
"RSPO1",0.13019,6588,0.94406,19173
"RSPO2",0.11531,6055,0.097821,5094
"RSPO3",0.00083444,224,0.012216,1304
"RSPO4",0.013142,1292,0.47027,13453
"RSPRY1",0.28006,10497,0.46542,13383
"RSRC1",0.0054946,659,0.15773,7088
"RSRC2",0.65639,16367,0.080254,4480
"RSU1",0.024675,2040,0.43825,12959
"RTBDN",0.50474,14289,0.060055,3722
"RTCA",0.14279,7023,0.075712,4296
"RTCB",0.13305,6689,0.76086,17210
"RTDR1",0.10667,5763,0.56283,14821
"RTEL1",0.86227,18495,0.00076213,351
"RTF1",0.064957,4212,0.4483,13100
"RTFDC1",0.75982,17399,0.58186,15131
"RTKN",0.53399,14668,0.070013,4092
"RTKN2",0.65803,16392,0.68106,16391
"RTL1",0.00053728,172,0.079928,4467
"RTN1",0.96494,19486,0.28666,10201
"RTN2",0.19231,8559,0.29323,10339
"RTN3",0.26137,10104,0.36791,11942
"RTN4",0.83206,18146,0.013627,1402
"RTN4IP1",0.99955,20387,7.3849e-07,77
"RTN4R",0.1484,7213,0.92818,19016
"RTN4RL1",0.63825,16133,0.98514,20023
"RTN4RL2",0.6729,16613,0.028168,2187
"RTP1",0.032825,2501,0.24629,9248
"RTP2",0.38262,12517,0.62719,15812
"RTP3",0.69385,16809,0.6002,15422
"RTP4",0.33191,11529,0.27366,9890
"RTTN",0.42956,13272,0.26428,9664
"RUFY1",0.026797,2158,0.67868,16364
"RUFY2",0.63301,16056,0.15192,6912
"RUFY3",0.81109,17908,0.22364,8704
"RUFY4",0.10418,5672,0.95823,19384
"RUNDC1",0.38145,12488,0.38059,12185
"RUNDC3A",0.83263,18152,0.0033908,643
"RUNDC3B",0.71395,16965,0.020699,1792
"RUNX1",0.00013071,104,0.99661,20319
"RUNX1T1",0.25206,9901,0.38045,12180
"RUNX2",0.0013656,286,0.72839,16820
"RUNX3",3.3354e-08,21,1,20461
"RUSC1",0.86159,18489,0.28146,10062
"RUSC2",0.071319,4449,0.12725,6127
"RUVBL1",0.79223,17713,0.046186,3092
"RUVBL2",0.23352,9491,0.96694,19558
"RWDD1",0.56482,15119,0.96878,19599
"RWDD2A",0.35256,11929,0.10056,5181
"RWDD2B",0.68878,16765,0.041943,2877
"RWDD3",0.041539,2980,0.73535,16894
"RWDD4",0.10105,5574,0.81025,17830
"RXFP1",0.10588,5741,0.20321,8239
"RXFP2",0.14795,7198,0.3947,12385
"RXFP3",0.66521,16503,0.20178,8210
"RXFP4",0.048163,3325,0.11665,5764
"RXRA",0.60956,15728,0.84689,18296
"RXRB",0.3942,12731,0.027433,2144
"RXRG",0.37977,12455,0.75543,17130
"RYBP",0.49499,14163,0.054984,3509
"RYK",0.12547,6421,0.047753,3154
"RYR1",0.1174,6120,0.74542,17007
"RYR2",0.33919,11655,0.24015,9105
"RYR3",0.28736,10656,0.54456,14547
"S100A1",0.070589,4430,0.5869,15224
"S100A10",0.57874,15302,0.79611,17649
"S100A11",0.066775,4283,0.19836,8124
"S100A12",0.62475,15934,0.39467,12384
"S100A13",0.99042,20055,0.27048,9811
"S100A14",0.65482,16348,0.24831,9297
"S100A16",0.0047941,595,0.37392,12051
"S100A2",0.0128,1261,0.5922,15298
"S100A3",0.00123,275,0.96878,19598
"S100A4",0.1277,6499,0.55871,14759
"S100A5",0.060739,4000,0.84417,18260
"S100A6",0.61569,15804,0.74726,17030
"S100A7",0.23294,9477,0.68926,16467
"S100A7A",0.29246,10759,0.76929,17318
"S100A7L2",0.57173,15217,0.010126,1166
"S100A8",0.058724,3907,0.54567,14565
"S100A9",0.016143,1541,0.98101,19904
"S100B",0.065022,4215,0.73574,16901
"S100G",0.65825,16397,0.14818,6794
"S100P",0.033464,2533,0.091682,4877
"S100PBP",0.2601,10074,0.21083,8428
"S100Z",0.33411,11573,0.95475,19326
"S1PR1",0.59893,15586,0.33913,11336
"S1PR2",6.091e-08,22,0.98714,20072
"S1PR3",0.52437,14544,0.40159,12485
"S1PR4",0.056886,3810,0.50521,13964
"S1PR5",0.61523,15796,0.017858,1629
"SAA1",0.40279,12889,0.20186,8212
"SAA2",0.15399,7390,0.92409,18975
"SAA4",0.24886,9825,0.60348,15474
"SAAL1",0.070714,4432,0.60995,15568
"SAC3D1",0.12381,6362,0.017694,1618
"SACM1L",0.63234,16049,0.0053561,811
"SACS",0.0053083,644,0.051033,3323
"SAE1",0.78189,17615,0.37743,12133
"SAFB",0.00094813,238,0.97981,19872
"SAFB2",0.50591,14302,0.1852,7818
"SAG",0.82801,18096,0.14338,6651
"SAGE1",0.13903,6897,0.60416,15488
"SALL1",0.81722,17983,0.030836,2331
"SALL2",0.61618,15811,0.9424,19156
"SALL3",0.93814,19126,0.26672,9729
"SALL4",0.53936,14748,0.3651,11885
"SAMD1",0.31358,11181,0.31636,10832
"SAMD10",0.11035,5897,0.89493,18727
"SAMD11",0.99507,20209,0.010782,1201
"SAMD12",0.18118,8223,0.0080089,1016
"SAMD13",0.2283,9372,0.11664,5762
"SAMD14",0.45402,13615,0.061645,3774
"SAMD15",0.24974,9848,0.23844,9055
"SAMD3",0.14069,6957,0.16788,7387
"SAMD4A",0.14658,7150,0.51403,14107
"SAMD4B",0.99898,20361,0.028202,2190
"SAMD5",0.023422,1969,0.36563,11903
"SAMD7",0.11082,5916,0.78544,17530
"SAMD8",0.4243,13193,0.0059583,853
"SAMD9",0.061594,4051,0.090002,4813
"SAMD9L",0.045468,3203,0.019686,1731
"SAMHD1",0.96387,19471,0.18785,7878
"SAMM50",0.028677,2248,0.63071,15867
"SAMSN1",0.011947,1204,0.26199,9608
"SAP130",0.068735,4363,0.96975,19621
"SAP18",0.4396,13417,0.17858,7659
"SAP25",0.7862,17648,0.053529,3426
"SAP30",0.9908,20064,0.0027645,588
"SAP30BP",0.029587,2300,0.91359,18886
"SAP30L",0.44509,13484,0.26552,9702
"SAPCD1",0.80604,17861,0.01296,1365
"SAPCD2",0.2133,9036,0.82766,18044
"SAR1A",0.50592,14303,0.93051,19037
"SAR1B",0.49444,14150,0.072556,4175
"SARDH",0.43656,13365,0.21387,8497
"SARM1",0.022058,1885,0.5747,15023
"SARNP",0.4062,12944,0.17985,7679
"SARS",0.93341,19080,0.14678,6752
"SARS2",0.69352,16805,0.16525,7300
"SART1",0.36427,12167,0.10629,5397
"SART3",0.55788,15004,0.45508,13217
"SASH1",0.031585,2419,0.50563,13973
"SASH3",0.71096,16944,0.0079711,1014
"SASS6",0.453,13598,0.2269,8772
"SAT1",0.26621,10212,0.16728,7363
"SAT2",0.41084,13025,0.8606,18472
"SATB1",0.12068,6250,0.3469,11520
"SATB2",0.7851,17637,0.29306,10334
"SATL1",0.034283,2573,0.19898,8139
"SAV1",0.20964,8958,0.39759,12429
"SAYSD1",0.095518,5391,0.5605,14788
"SBDS",0.019919,1762,0.44904,13115
"SBF1",0.11289,5983,0.1202,5893
"SBF2",0.056318,3778,0.031937,2390
"SBK1",0.40367,12903,0.71223,16669
"SBK2",0.063923,4155,0.077977,4393
"SBK3",0.01259,1243,0.32163,10936
"SBNO1",0.024407,2021,0.073252,4195
"SBNO2",0.7103,16940,0.68895,16463
"SBP1",0.67094,16584,0.57873,15073
"SBSN",0.090754,5211,0.74716,17028
"SBSPON",0.052624,3582,0.78902,17571
"SC5D",0.23071,9416,0.97735,19788
"SCAF1",0.39057,12677,0.18975,7924
"SCAF11",0.24203,9682,0.64805,16097
"SCAF4",0.86751,18558,0.31746,10853
"SCAF8",0.18706,8416,0.57639,15044
"SCAI",0.68267,16713,0.51364,14097
"SCAMP1",0.30916,11095,0.97042,19632
"SCAMP2",0.11302,5986,0.65602,16162
"SCAMP3",0.18815,8449,0.12916,6188
"SCAMP4",0.37156,12300,0.2051,8300
"SCAMP5",0.62304,15901,0.4427,13023
"SCAND1",0.11835,6155,0.19917,8148
"SCAND3",0.07777,4721,0.33494,11226
"SCAP",0.050141,3442,0.60656,15512
"SCAPER",0.8207,18023,0.1329,6305
"SCARA3",0.96774,19533,0.16051,7169
"SCARA5",0.39472,12739,0.92047,18943
"SCARB1",0.047636,3304,0.21069,8425
"SCARB2",0.20793,8930,0.56028,14784
"SCARF1",0.17841,8127,0.048292,3184
"SCARF2",0.13606,6797,0.33246,11159
"SCCPDH",0.031601,2421,0.51608,14135
"SCD",0.98163,19831,0.022666,1902
"SCD5",0.99597,20240,0.32409,10991
"SCEL",0.31022,11119,0.016355,1550
"SCFD1",0.33831,11648,0.72398,16780
"SCFD2",0.5197,14473,0.34711,11524
"SCG2",0.18085,8211,0.023831,1966
"SCG3",0.0036409,494,0.84122,18218
"SCG5",0.19834,8718,0.75803,17169
"SCGB1A1",0.038855,2841,0.57472,15024
"SCGB1C1",0.4784,13930,0.90588,18808
"SCGB1D1",0.33806,11641,0.43138,12878
"SCGB1D2",0.3501,11863,0.13975,6546
"SCGB1D4",0.13973,6924,0.85669,18425
"SCGB2A1",0.40717,12968,0.55537,14711
"SCGB2A2",0.76647,17462,0.23496,8962
"SCGB2B2",0.025666,2100,0.92443,18977
"SCGB3A1",0.28876,10686,0.38708,12280
"SCGB3A2",0.048697,3362,0.033075,2443
"SCGN",0.77029,17505,0.059993,3719
"SCHIP1",0.054249,3668,0.45993,13298
"SCIMP",0.013601,1327,0.27276,9855
"SCIN",0.63931,16151,0.44743,13090
"SCLT1",0.0052485,639,0.1985,8127
"SCLY",0.0011985,269,0.99901,20399
"SCMH1",0.47837,13929,0.005788,841
"SCML1",0.053891,3649,0.066629,3957
"SCML2",0.88377,18743,0.088084,4736
"SCML4",0.16553,7746,0.17147,7474
"SCN10A",0.005949,703,0.68872,16461
"SCN11A",0.23797,9581,0.14656,6746
"SCN1A",0.10124,5580,0.74635,17020
"SCN1B",0.81793,17992,0.83217,18106
"SCN2A",0.35105,11884,0.48755,13673
"SCN2B",0.85169,18375,0.13649,6441
"SCN3A",0.40685,12964,0.47917,13558
"SCN3B",0.48041,13955,0.027911,2180
"SCN4A",0.19424,8603,0.35188,11628
"SCN4B",0.54492,14815,0.057893,3621
"SCN5A",0.15234,7337,0.2455,9227
"SCN7A",0.093136,5302,0.39745,12423
"SCN8A",0.33622,11603,0.084871,4618
"SCN9A",0.034352,2579,0.19457,8026
"SCNM1",0.22294,9253,0.37495,12077
"SCNN1A",0.05566,3748,0.72543,16795
"SCNN1B",0.52087,14488,0.33905,11333
"SCNN1D",0.98804,19989,0.18567,7829
"SCNN1G",0.5856,15405,0.44892,13112
"SCO1",0.3775,12411,0.02027,1763
"SCO2",0.95203,19287,0.14705,6760
"SCOC",0.1317,6649,0.26085,9584
"SCP2",0.015885,1521,0.0040542,704
"SCP2D1",0.29642,10837,0.33641,11267
"SCPEP1",0.0055553,666,0.6422,16025
"SCRG1",0.16752,7805,0.040731,2812
